KEY,FREQ,REF_AREA,COUNT_AREA,COUNTERPART_SECTOR,CB_ITEM,SBS_BREAKDOWN,SBS_DI_1,SBS_DI_2,CB_EXP_TYPE,DATA_TYPE,BS_SUFFIX,SBS_SAMPLE_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,TIME_FORMAT,COMPILING_ORG,COVERAGE,COVERAGE_SECTOR,DATA_COMP,DECIMALS,DISS_ORG,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,TIME_PER_COLLECT,TITLE,TITLE_COMPL,UNIT_MEASURE,UNIT_MULT
SUP.Q.B01.W0._Z.I2513.DOM.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,DOM,SII,_Z,_Z,_Z,PCT,C,2022-04-01,50.27,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with significant domestic exposures, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.DOM.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,DOM,SII,_Z,_Z,_Z,PCT,C,2022-07-01,52.26,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with significant domestic exposures, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.DOM.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,DOM,SII,_Z,_Z,_Z,PCT,C,2022-10-01,55.72,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with significant domestic exposures, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.DOM.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,DOM,SII,_Z,_Z,_Z,PCT,C,2023-01-01,62.56,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with significant domestic exposures, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.DOM.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,DOM,SII,_Z,_Z,_Z,PCT,C,2023-04-01,61.94,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with significant domestic exposures, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.DOM.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,DOM,SII,_Z,_Z,_Z,PCT,C,2023-07-01,63.81,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with significant domestic exposures, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.DOM.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,DOM,SII,_Z,_Z,_Z,PCT,C,2023-10-01,65.45,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with significant domestic exposures, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.DOM.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,DOM,SII,_Z,_Z,_Z,PCT,C,2024-01-01,63.53,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with significant domestic exposures, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.DOM.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,DOM,SII,_Z,_Z,_Z,PCT,C,2024-04-01,62.71,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with significant domestic exposures, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.DOM.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,DOM,SII,_Z,_Z,_Z,PCT,C,2024-07-01,64.08,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with significant domestic exposures, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2020-04-01,67.7,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2020-07-01,67.15,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2020-10-01,61.53,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2021-01-01,59.03,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2021-04-01,59.96,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2021-07-01,60.3,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2021-10-01,60.84,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2022-01-01,63.19,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2022-04-01,64.72,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2022-07-01,65.56,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2022-10-01,65.65,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2023-01-01,68.61,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2023-04-01,67.09,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2023-07-01,69.24,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2023-10-01,67.66,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2024-01-01,68.53,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2024-04-01,68.18,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.EEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,EEA,SII,_Z,_Z,_Z,PCT,C,2024-07-01,68.02,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-SSM EEA, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2020-04-01,56.9,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2020-07-01,56.7,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2020-10-01,56.42,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2021-01-01,51.87,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2021-04-01,52.59,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2021-07-01,53.06,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2021-10-01,53.08,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2022-01-01,51.24,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2022-04-01,52.77,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2022-07-01,53.64,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2022-10-01,54.77,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2023-01-01,51.88,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2023-04-01,52.72,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2023-07-01,53.37,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2023-10-01,53.25,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2024-01-01,51.86,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2024-04-01,51.15,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.GSIB.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,GSIB,SII,_Z,_Z,_Z,PCT,C,2024-07-01,50.35,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by size/business model - G-SIBs, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.NEEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,NEEA,SII,_Z,_Z,_Z,PCT,C,2020-04-01,76.09,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.NEEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,NEEA,SII,_Z,_Z,_Z,PCT,C,2020-07-01,74.01,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.NEEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,NEEA,SII,_Z,_Z,_Z,PCT,C,2020-10-01,76.4,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.NEEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,NEEA,SII,_Z,_Z,_Z,PCT,C,2021-01-01,64.27,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.NEEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,NEEA,SII,_Z,_Z,_Z,PCT,C,2021-04-01,67.48,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.NEEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,NEEA,SII,_Z,_Z,_Z,PCT,C,2021-07-01,66.09,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.NEEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,NEEA,SII,_Z,_Z,_Z,PCT,C,2021-10-01,68.49,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.NEEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,NEEA,SII,_Z,_Z,_Z,PCT,C,2022-01-01,65.59,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.NEEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,NEEA,SII,_Z,_Z,_Z,PCT,C,2022-04-01,65.79,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.NEEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,NEEA,SII,_Z,_Z,_Z,PCT,C,2022-07-01,72.77,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Percentage",PC,0
SUP.Q.B01.W0._Z.I2513.NEEA.SII._Z._Z._Z.PCT.C,Q,B01,W0,_Z,I2513,NEEA,SII,_Z,_Z,_Z,PCT,C,2022-10-01,60.51,A,F,,,P3M,,,,,2,,,,,E,"Net interest income to total operating income, SIs","Net interest income to total operating income (ratio), Significant institutions, EU countries participating in the Single Supervisory Mechanism (SSM) (changing composition), Classification by geographical diversification - banks with largest non-domestic exposures in non-EEA Europe, World (all entities, including reference area, including IO), Percentage",PC,0
